Term	list	set	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	database	direction
BioPlanet_2019.63	Pathways in cancer	8	325	0.0333538941359316	0.287848156185135	0	0	2.23171780900488	7.58913661569491	RB1;ARNT2;HDAC1;HGF;RARA;BCL2;FAS;ITGAV	BioPlanet_2019	up
BioPlanet_2019.64	Interleukin-2 signaling pathway	16	847	0.0336621628101062	0.287848156185135	0	0	1.72022795904003	5.83394813672231	MGST1;PBXIP1;CYP7B1;ADD3;SORL1;GADD45G;PARP8;ITPKB;SLC9A3R1;MAPKAPK3;BHLHE40;BCL2;ID3;FAS;VIM;SOCS4	BioPlanet_2019	up
BioPlanet_2019.65	Interleukin-4 regulation of apoptosis	7	267	0.0338473438752351	0.287848156185135	0	0	2.37702749738949	8.04836492449054	ITPKB;VCAM1;LOX;HSPB8;ID3;PTX3;F3	BioPlanet_2019	up
BioPlanet_2019.66	RXR/VDR pathway	2	26	0.0351412470746664	0.287848156185135	0	0	7.28171091445428	24.3819330662319	BCL2;RARA	BioPlanet_2019	up
BioPlanet_2019.67	Fibroblast growth factor 1	2	26	0.0351412470746664	0.287848156185135	0	0	7.28171091445428	24.3819330662319	SLC2A4;F3	BioPlanet_2019	up
BioPlanet_2019.68	Integrin family cell surface interactions	2	26	0.0351412470746664	0.287848156185135	0	0	7.28171091445428	24.3819330662319	ITGB8;ITGAV	BioPlanet_2019	up
BioPlanet_2019.69	TWEAK regulation of gene expression	2	27	0.0376729957463775	0.295547304658201	0	0	6.99008849557522	22.9191841837044	VCAM1;F3	BioPlanet_2019	up
BioPlanet_2019.70	Glucuronidation	2	27	0.0376729957463775	0.295547304658201	0	0	6.99008849557522	22.9191841837044	UGP2;PGM1	BioPlanet_2019	up
BioPlanet_2019.71	Insulin regulation of blood glucose	2	27	0.0376729957463775	0.295547304658201	0	0	6.99008849557522	22.9191841837044	LNPEP;SLC2A4	BioPlanet_2019	up
BioPlanet_2019.72	Retinoblastoma protein regulation	3	66	0.0395948921470287	0.306310485081875	0	0	4.17121693121693	13.4690895353173	RB1;HDAC1;ATF7	BioPlanet_2019	up
BioPlanet_2019.73	Cell cycle: G1/S checkpoint	2	28	0.0402723704532996	0.307283703321751	0	0	6.72089857045609	21.5881286820912	RB1;HDAC1	BioPlanet_2019	up
BioPlanet_2019.74	SIDS susceptibility pathways	3	67	0.0411135461931492	0.309462773372758	0	0	4.10583333333333	13.1034288476942	C4B;C4A;REST	BioPlanet_2019	up
BioPlanet_2019.75	Hemostasis pathway	10	468	0.0427130321312423	0.314686788419853	0	0	1.93441769159889	6.09970491347806	CD63;HDAC1;HGF;PPP2R5A;SCG3;ITGAV;A2M;GNG12;F3;CLU	BioPlanet_2019	up
BioPlanet_2019.76	Lipoprotein metabolism	2	29	0.042937515116533	0.314686788419853	0	0	6.47164863979023	20.3728104728918	APOE;A2M	BioPlanet_2019	up
BioPlanet_2019.77	Gap junction trafficking and regulation	2	30	0.0456666068373162	0.321815934450282	0	0	6.24020227560051	19.259685121174	GJB2;MYO6	BioPlanet_2019	up
BioPlanet_2019.78	Heparan sulfate/heparin glycosaminoglycan (HS-GAG) biosynthesis	2	30	0.0456666068373162	0.321815934450282	0	0	6.24020227560051	19.259685121174	SDC4;SDC2	BioPlanet_2019	up
BioPlanet_2019.79	MicroRNA regulation of DNA damage response	3	70	0.0458432162940899	0.321815934450282	0	0	3.92139303482587	12.0878040074883	RB1;FAS;GADD45G	BioPlanet_2019	up
BioPlanet_2019.80	p53 activity regulation	4	118	0.0462213191310997	0.321815934450282	0	0	3.07926065162907	9.46661454442643	RB1;BCL2;FAS;GADD45G	BioPlanet_2019	up
BioPlanet_2019.81	Phase II of biological oxidations: conjugation	3	71	0.047477121565782	0.326375162962971	0	0	3.86352941176471	11.7741342221891	UGP2;GSTM1;MGST1	BioPlanet_2019	up
BioPlanet_2019.82	Alpha-V beta-3 integrin/OPN pathway	2	31	0.048457855408756	0.326375162962971	0	0	6.02471772963076	18.2371869875994	ITGAV;CD44	BioPlanet_2019	up
BioPlanet_2019.83	Interleukin-1 regulation of extracellular matrix	4	120	0.0486340009442128	0.326375162962971	0	0	3.02586206896552	9.14848937119261	LOX;PTX3;ANXA9;A2M	BioPlanet_2019	up
BioPlanet_2019.84	Myc repressed pathway	3	73	0.0508298776787822	0.336228153747455	0	0	3.7527619047619	11.1804945401463	HDAC1;BCL2;CLU	BioPlanet_2019	up
BioPlanet_2019.85	Fibrin clot formation (clotting cascade)	2	32	0.0513095028160389	0.336228153747455	0	0	5.823598820059	17.295385609802	A2M;F3	BioPlanet_2019	up
BioPlanet_2019.86	RANKL regulation of apoptosis and immune response	3	74	0.0525483443488987	0.337350252944615	0	0	3.69971830985916	10.8994503816716	VCAM1;BCL2;CD44	BioPlanet_2019	up
BioPlanet_2019.87	Syndecan 2 pathway	2	33	0.0542198227469805	0.337350252944615	0	0	5.63545532400799	16.4257106842361	SDC2;EZR	BioPlanet_2019	up
BioPlanet_2019.88	Lipid and lipoprotein metabolism	10	489	0.0543938492987733	0.337350252944615	0	0	1.84759916492693	5.37929272097673	GALC;SLC44A3;PIKFYVE;IDH1;APOE;CROT;A2M;CYP7B1;GLA;MTM1	BioPlanet_2019	up
BioPlanet_2019.89	Sodium-coupled sulphate, di- and tri-carboxylate transporters	1	5	0.0557203290321446	0.337350252944615	0	0	21.7709251101322	62.8615917704536	SLC13A3	BioPlanet_2019	up
BioPlanet_2019.90	Sulfide oxidation to sulfate	1	5	0.0557203290321446	0.337350252944615	0	0	21.7709251101322	62.8615917704536	TST	BioPlanet_2019	up
BioPlanet_2019.91	Extrinsic pathway	1	5	0.0557203290321446	0.337350252944615	0	0	21.7709251101322	62.8615917704536	F3	BioPlanet_2019	up
BioPlanet_2019.92	FasL/CD95L signaling	1	5	0.0557203290321446	0.337350252944615	0	0	21.7709251101322	62.8615917704536	FAS	BioPlanet_2019	up
BioPlanet_2019.93	Complement cascade	3	77	0.0578696544766277	0.346595672510555	0	0	3.54918918918919	10.1136351202575	C4B;C4A;MASP1	BioPlanet_2019	up
BioPlanet_2019.94	Integrated cancer pathway	2	35	0.06020973037572	0.353019155992379	0	0	5.29337624027889	14.8739706760137	RB1;BCL2	BioPlanet_2019	up
BioPlanet_2019.95	Interleukin-7 signaling pathway	2	35	0.06020973037572	0.353019155992379	0	0	5.29337624027889	14.8739706760137	HGF;BCL2	BioPlanet_2019	up
BioPlanet_2019.96	Oncostatin M	7	311	0.066199332368729	0.366670265890425	0	0	2.02839961895689	5.5072771789375	PTPRZ1;HGF;ITGB8;ITGAV;ANXA9;VIM;F3	BioPlanet_2019	up
BioPlanet_2019.97	Bile acid and bile salt biosynthesis via 27-hydroxycholesterol	1	6	0.0664877860950322	0.366670265890425	0	0	17.415859030837	47.2098137391642	CYP7B1	BioPlanet_2019	up
BioPlanet_2019.98	Signaling by EGFR	1	6	0.0664877860950322	0.366670265890425	0	0	17.415859030837	47.2098137391642	LRIG1	BioPlanet_2019	up
BioPlanet_2019.99	Cell cycle negative regulation by p75 neurotrophin receptor	1	6	0.0664877860950322	0.366670265890425	0	0	17.415859030837	47.2098137391642	HDAC1	BioPlanet_2019	up
BioPlanet_2019.100	Small leucine-rich proteoglycan (SLRP) molecules	1	6	0.0664877860950322	0.366670265890425	0	0	17.415859030837	47.2098137391642	FMOD	BioPlanet_2019	up
BioPlanet_2019.101	Fas signaling pathway in hepatocytes	1	6	0.0664877860950322	0.366670265890425	0	0	17.415859030837	47.2098137391642	FAS	BioPlanet_2019	up
BioPlanet_2019.102	Drug metabolism: cytochrome P450	3	83	0.069238922690561	0.372725366720781	0	0	3.282	8.76357049798658	GSTM1;EPHX1;MGST1	BioPlanet_2019	up
BioPlanet_2019.103	Striated muscle contraction	2	38	0.0695932462099843	0.372725366720781	0	0	4.85152409046214	12.9297374396068	VIM;MYH6	BioPlanet_2019	up
BioPlanet_2019.104	Glycosphingolipid metabolism	2	38	0.0695932462099843	0.372725366720781	0	0	4.85152409046214	12.9297374396068	GALC;GLA	BioPlanet_2019	up
BioPlanet_2019.105	Small cell lung cancer	3	84	0.0712252379660651	0.376869121974799	0	0	3.24131687242798	8.56326116236246	RB1;BCL2;ITGAV	BioPlanet_2019	up
BioPlanet_2019.106	Integrin cell surface interactions	3	85	0.0732370124304726	0.376869121974799	0	0	3.20162601626016	8.36922441970848	VCAM1;ITGB8;ITGAV	BioPlanet_2019	up
BioPlanet_2019.107	Innate immune system	7	319	0.0735812658718892	0.376869121974799	0	0	1.97557721313377	5.15500168987658	C4B;C4A;LGALS3;MAPKAPK3;BCL2;MASP1;S100B	BioPlanet_2019	up
BioPlanet_2019.108	Nuclear signaling by ErbB4	2	40	0.0760963141508912	0.376869121974799	0	0	4.59571495109455	11.8374378299647	S100B;GFAP	BioPlanet_2019	up
BioPlanet_2019.109	Phase I of biological oxidations: non-cytochrome P450 enzymes	1	7	0.0771329980343394	0.376869121974799	0	0	14.5124816446402	37.1842302193294	PON2	BioPlanet_2019	up
BioPlanet_2019.110	BAD activation and translocation to mitochondria	1	7	0.0771329980343394	0.376869121974799	0	0	14.5124816446402	37.1842302193294	BCL2	BioPlanet_2019	up
BioPlanet_2019.111	Telomerase RNA component gene hTERC transcriptional regulation	1	7	0.0771329980343394	0.376869121974799	0	0	14.5124816446402	37.1842302193294	RB1	BioPlanet_2019	up
BioPlanet_2019.112	Fas signaling pathway in cardiomyocytes	1	7	0.0771329980343394	0.376869121974799	0	0	14.5124816446402	37.1842302193294	FAS	BioPlanet_2019	up
BioPlanet_2019.113	Inactivation of BCL-2 by BH3-only proteins	1	7	0.0771329980343394	0.376869121974799	0	0	14.5124816446402	37.1842302193294	BCL2	BioPlanet_2019	up
BioPlanet_2019.114	Nectin/Necl  trans heterodimerization	1	7	0.0771329980343394	0.376869121974799	0	0	14.5124816446402	37.1842302193294	CADM1	BioPlanet_2019	up
BioPlanet_2019.115	Urokinase-type plasminogen activator (uPA) and uPAR-mediated signaling	2	42	0.082783192097931	0.387501125435199	0	0	4.36548672566372	10.8767421551862	HGF;ITGAV	BioPlanet_2019	up
BioPlanet_2019.116	Neural crest differentiation	3	91	0.0858275158166701	0.387501125435199	0	0	2.98242424242424	7.32309109040648	HDAC1;SOX9;GFAP	BioPlanet_2019	up
BioPlanet_2019.117	Phospholipid metabolism	5	205	0.0859551560865106	0.387501125435199	0	0	2.19417040358744	5.38433961212038	GALC;SLC44A3;PIKFYVE;GLA;MTM1	BioPlanet_2019	up
BioPlanet_2019.118	Beta-3 integrin cell surface interactions	2	43	0.0861919209052378	0.387501125435199	0	0	4.25879559680553	10.4390696111774	SDC4;ITGAV	BioPlanet_2019	up
BioPlanet_2019.119	Beta-oxidation of pristanoyl-CoA	1	8	0.0876573461487165	0.387501125435199	0	0	12.4386406544997	30.2796299619726	CROT	BioPlanet_2019	up
BioPlanet_2019.120	Binding of RNA by insulin-like growth factor 2 mRNA binding proteins (IGF2BPs/IMPs/VICKZs)	1	8	0.0876573461487165	0.387501125435199	0	0	12.4386406544997	30.2796299619726	CD44	BioPlanet_2019	up
BioPlanet_2019.121	Sema4D-mediated inhibition of cell attachment and migration	1	8	0.0876573461487165	0.387501125435199	0	0	12.4386406544997	30.2796299619726	PLXNB1	BioPlanet_2019	up
BioPlanet_2019.122	Bystander B cell activation	1	8	0.0876573461487165	0.387501125435199	0	0	12.4386406544997	30.2796299619726	FAS	BioPlanet_2019	up
BioPlanet_2019.123	Chromatin remodeling by nuclear receptors to facilitate initiation of transcription in carcinoma cells	1	8	0.0876573461487165	0.387501125435199	0	0	12.4386406544997	30.2796299619726	RARA	BioPlanet_2019	up
BioPlanet_2019.124	Cross-presentation of particulate exogenous antigens (phagosomes)	1	8	0.0876573461487165	0.387501125435199	0	0	12.4386406544997	30.2796299619726	ITGAV	BioPlanet_2019	up
BioPlanet_2019.125	Degradation of cysteine and homocysteine	1	8	0.0876573461487165	0.387501125435199	0	0	12.4386406544997	30.2796299619726	TST	BioPlanet_2019	up
BioPlanet_2019.126	Nicotinate metabolism	1	8	0.0876573461487165	0.387501125435199	0	0	12.4386406544997	30.2796299619726	NAPRT	BioPlanet_2019	up
BioPlanet_2019.127	Amino sugar and nucleotide sugar metabolism	2	45	0.0931329153140624	0.402132045193277	0	0	4.06030047334843	9.63804733537041	UGP2;PGM1	BioPlanet_2019	up
BioPlanet_2019.128	Wnt interactions in lipid metabolism and immune response	2	45	0.0931329153140624	0.402132045193277	0	0	4.06030047334843	9.63804733537041	RBP1;APOE	BioPlanet_2019	up
BioPlanet_2019.129	G alpha (z) signaling events	2	45	0.0931329153140624	0.402132045193277	0	0	4.06030047334843	9.63804733537041	RGS20;GNG12	BioPlanet_2019	up
BioPlanet_2019.130	Syndecan 1 pathway	2	46	0.0966624423115068	0.404597358396976	0	0	3.96781979082864	9.27093134813691	COL16A1;HGF	BioPlanet_2019	up
BioPlanet_2019.131	Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds	3	96	0.0969701129571718	0.404597358396976	0	0	2.82136200716846	6.58323198505316	SLC44A3;SLC13A3;SLC2A4	BioPlanet_2019	up
BioPlanet_2019.132	Activation of pro-caspase 8	1	9	0.0980621963798774	0.404597358396976	0	0	10.8832599118943	25.2725984054661	FAS	BioPlanet_2019	up
BioPlanet_2019.133	Benzo(a)pyrene metabolism	1	9	0.0980621963798774	0.404597358396976	0	0	10.8832599118943	25.2725984054661	EPHX1	BioPlanet_2019	up
BioPlanet_2019.134	Endosomal/vacuolar pathway	1	9	0.0980621963798774	0.404597358396976	0	0	10.8832599118943	25.2725984054661	LNPEP	BioPlanet_2019	up
BioPlanet_2019.135	HIV-induced T cell apoptosis	1	9	0.0980621963798774	0.404597358396976	0	0	10.8832599118943	25.2725984054661	FAS	BioPlanet_2019	up
BioPlanet_2019.136	HES/HEY pathway	2	48	0.103832900875819	0.416209220417166	0	0	3.79492112350904	8.59539158348857	RB1;HDAC1	BioPlanet_2019	up
BioPlanet_2019.137	Lipid digestion, mobilization, and transport	2	48	0.103832900875819	0.416209220417166	0	0	3.79492112350904	8.59539158348857	APOE;A2M	BioPlanet_2019	up
BioPlanet_2019.138	Dilated cardiomyopathy	3	100	0.106284222826077	0.416209220417166	0	0	2.70446735395189	6.06243794208399	ITGB8;ITGAV;MYH6	BioPlanet_2019	up
BioPlanet_2019.139	Amino acid and oligopeptide SLC transporters	2	49	0.107471245338277	0.416209220417166	0	0	3.71398983242327	8.28417299218423	SLC15A2;SLC1A2	BioPlanet_2019	up
BioPlanet_2019.140	Arf6 integrin-mediated signaling pathway	2	49	0.107471245338277	0.416209220417166	0	0	3.71398983242327	8.28417299218423	ITGAV;SLC2A4	BioPlanet_2019	up
BioPlanet_2019.141	Muscle contraction	2	49	0.107471245338277	0.416209220417166	0	0	3.71398983242327	8.28417299218423	VIM;MYH6	BioPlanet_2019	up
