Term	list	set	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	database	direction
BioPlanet_2019.18	Kinesins	2	27	0.00740164536594453	0.133640819107332	0	0	16.9182978723404	83.0020652995721	KIF2C;KIF20A	BioPlanet_2019	up
BioPlanet_2019.19	Post-translational modification: biosynthesis of GPI-anchored proteins	2	29	0.00850836959509497	0.140644887281043	0	0	15.6635145784082	74.6633523452467	PIGT;PIGH	BioPlanet_2019	up
BioPlanet_2019.20	O-glycan biosynthesis	2	30	0.00908782348585203	0.140644887281043	0	0	15.1033434650456	70.9980966102698	GALNT3;GALNT1	BioPlanet_2019	up
BioPlanet_2019.21	PDGFA signaling pathway	2	30	0.00908782348585203	0.140644887281043	0	0	15.1033434650456	70.9980966102698	PDGFRA;STAT3	BioPlanet_2019	up
BioPlanet_2019.22	E2F-mediated regulation of DNA replication	2	33	0.0109284466127731	0.161442961325056	0	0	13.6396705559369	61.602018620944	POLA1;CDK1	BioPlanet_2019	up
BioPlanet_2019.23	TGF-beta signaling pathway	4	185	0.0121681065690104	0.171940636301234	0	0	4.73768916646649	20.8881728991039	CCNB2;ZEB1;STAT3;CDK1	BioPlanet_2019	up
BioPlanet_2019.24	Chromosome maintenance	3	103	0.0134110783326705	0.176992223170717	0	0	6.38838709677419	27.5446436480938	SYCE2;POLA1;CENPK	BioPlanet_2019	up
BioPlanet_2019.25	Interleukin-23-mediated signaling events	2	37	0.0136147863977475	0.176992223170717	0	0	12.0784194528875	51.8961230311296	STAT3;IL18	BioPlanet_2019	up
BioPlanet_2019.26	Signaling by interleukins	3	109	0.0155964553753425	0.193154750901806	0	0	6.0249543517955	25.0680975216828	STAT3;IL18;CDK1	BioPlanet_2019	up
BioPlanet_2019.27	Oocyte meiosis	3	113	0.0171583638940424	0.193154750901806	0	0	5.80469208211144	23.5976378735567	CCNB2;PPP3R2;CDK1	BioPlanet_2019	up
BioPlanet_2019.28	G2/M checkpoints	2	43	0.0181199661721693	0.193154750901806	0	0	10.3077322262584	41.3416426617247	CCNB2;CDK1	BioPlanet_2019	up
BioPlanet_2019.29	Cell cycle checkpoints	3	117	0.0188047676629399	0.193154750901806	0	0	5.59988681380872	22.25196135462	CCNB2;UBE2C;CDK1	BioPlanet_2019	up
BioPlanet_2019.30	Protein metabolism	6	442	0.0197123818070534	0.193154750901806	0	0	2.97675840978593	11.6882666702406	PIGT;B3GNT7;GALNT3;GALNT1;GFPT2;PIGH	BioPlanet_2019	up
BioPlanet_2019.31	Interleukin-12/STAT4 pathway	2	45	0.0197433037754554	0.193154750901806	0	0	9.82731321128154	38.5716235057169	STAT3;IL18	BioPlanet_2019	up
BioPlanet_2019.32	Interleukin-1 regulation of extracellular matrix	3	120	0.020095201945805	0.193154750901806	0	0	5.45547284256962	21.316028295174	MMP3;TNFRSF11B;AMPD3	BioPlanet_2019	up
BioPlanet_2019.33	Interleukin-2 signaling pathway	9	847	0.0204640708409531	0.193154750901806	0	0	2.35363344580693	9.15347952321063	RAB31;GALNT3;CD70;STAT3;WDFY1;CDK1;TNFRSF11B;PIGH;EZH2	BioPlanet_2019	up
BioPlanet_2019.34	Polo-like kinase 1 (PLK1) pathway	2	46	0.0205770557533159	0.193154750901806	0	0	9.60348162475822	37.2958759375975	CDK1;KIF20A	BioPlanet_2019	up
BioPlanet_2019.35	Signaling by PDGF	3	122	0.0209820311801769	0.193154750901806	0	0	5.36324207102196	20.7240439703136	PDGFRA;STAT3;CDK1	BioPlanet_2019	up
BioPlanet_2019.36	HES/HEY pathway	2	48	0.0222879431398908	0.193154750901806	0	0	9.1850138760407	34.9371237397634	MAML2;STAT3	BioPlanet_2019	up
BioPlanet_2019.37	Factors involved in megakaryocyte development and platelet production	3	125	0.0223521231112984	0.193154750901806	0	0	5.23056583818086	19.8805123129661	KIF2C;KIF20A;ZFPM2	BioPlanet_2019	up
BioPlanet_2019.38	Chk1/Chk2(Cds1)-mediated inactivation of cyclin B-Cdk1 complex	1	5	0.0237728924186839	0.193154750901806	0	0	52.3684210526316	195.81648814875	CDK1	BioPlanet_2019	up
BioPlanet_2019.39	UDP-N-acetyl-glucosamine biosynthesis	1	5	0.0237728924186839	0.193154750901806	0	0	52.3684210526316	195.81648814875	GFPT2	BioPlanet_2019	up
BioPlanet_2019.40	ERK activation	1	5	0.0237728924186839	0.193154750901806	0	0	52.3684210526316	195.81648814875	CDK1	BioPlanet_2019	up
BioPlanet_2019.41	Phosphorylation of Emi1	1	6	0.0284599375217657	0.215104178943578	0	0	41.8926315789474	149.106679129285	CDK1	BioPlanet_2019	up
BioPlanet_2019.42	DNA replication initiation	1	6	0.0284599375217657	0.215104178943578	0	0	41.8926315789474	149.106679129285	POLA1	BioPlanet_2019	up
BioPlanet_2019.43	PDGF genes and receptors	1	6	0.0284599375217657	0.215104178943578	0	0	41.8926315789474	149.106679129285	PDGFRA	BioPlanet_2019	up
BioPlanet_2019.44	Phosphatidylglycerol biosynthesis	1	7	0.033124714124782	0.223440605074316	0	0	34.9087719298246	118.950789446359	PLD3	BioPlanet_2019	up
BioPlanet_2019.45	Anandamide metabolism	1	7	0.033124714124782	0.223440605074316	0	0	34.9087719298246	118.950789446359	PLD3	BioPlanet_2019	up
BioPlanet_2019.46	Attachment of GPI anchor to uPAR	1	7	0.033124714124782	0.223440605074316	0	0	34.9087719298246	118.950789446359	PIGT	BioPlanet_2019	up
BioPlanet_2019.47	Interleukin-1 processing	1	7	0.033124714124782	0.223440605074316	0	0	34.9087719298246	118.950789446359	IL18	BioPlanet_2019	up
BioPlanet_2019.48	BDNF signaling pathway	4	261	0.0370672790006146	0.223440605074316	0	0	3.32380307900524	10.9519998356	PDGFRA;VCAN;ZEB1;BIRC5	BioPlanet_2019	up
BioPlanet_2019.49	Formyl peptide interaction with formyl peptide receptors	1	8	0.0377673265742596	0.223440605074316	0	0	29.9203007518797	98.0282082771779	SAA1	BioPlanet_2019	up
BioPlanet_2019.50	Transcription factor regulation of microRNAs related to cardiac hypertrophy	1	8	0.0377673265742596	0.223440605074316	0	0	29.9203007518797	98.0282082771779	STAT3	BioPlanet_2019	up
BioPlanet_2019.51	FSH regulation of apoptosis	4	263	0.0379520371444483	0.223440605074316	0	0	3.29780090649656	10.7885317346513	RAB31;ZEB1;FDXR;TNFRSF11B	BioPlanet_2019	up
BioPlanet_2019.52	Cytokine-cytokine receptor interaction	4	265	0.0388489106268708	0.223440605074316	0	0	3.27219723471598	10.6283428284707	PDGFRA;CD70;IL18;TNFRSF11B	BioPlanet_2019	up
BioPlanet_2019.53	Interleukin-12-mediated signaling events	2	65	0.0390039690340505	0.223440605074316	0	0	6.70077676460655	21.7379354108533	STAT3;IL18	BioPlanet_2019	up
BioPlanet_2019.54	ERK1/ERK2 MAPK pathway	2	65	0.0390039690340505	0.223440605074316	0	0	6.70077676460655	21.7379354108533	PDGFRA;STAT3	BioPlanet_2019	up
BioPlanet_2019.55	Interleukin-4 regulation of apoptosis	4	267	0.0397579061656771	0.223440605074316	0	0	3.24698297239213	10.4713465685242	POSTN;VCAN;MMP3;IL18	BioPlanet_2019	up
BioPlanet_2019.56	Toll receptor cascades	3	159	0.0412039896683058	0.223440605074316	0	0	4.08354011579818	13.0233085868601	UBE2C;CDK1;SAA1	BioPlanet_2019	up
BioPlanet_2019.57	G1 to S cell cycle control	2	67	0.0412070438835408	0.223440605074316	0	0	6.49394435351882	20.7101371085821	CREB3L1;CDK1	BioPlanet_2019	up
BioPlanet_2019.58	G2/M DNA damage checkpoint	1	9	0.0423878788402831	0.223440605074316	0	0	26.1789473684211	82.7488471391098	CDK1	BioPlanet_2019	up
BioPlanet_2019.59	EGFR transactivation by gastrin	1	9	0.0423878788402831	0.223440605074316	0	0	26.1789473684211	82.7488471391098	MMP3	BioPlanet_2019	up
BioPlanet_2019.60	cAMP receptor, G-protein-independent pathways inferred from amoeba model	1	9	0.0423878788402831	0.223440605074316	0	0	26.1789473684211	82.7488471391098	STAT3	BioPlanet_2019	up
BioPlanet_2019.61	MicroRNA regulation of DNA damage response	2	70	0.0445974022062857	0.223440605074316	0	0	6.20650813516896	19.3027347613863	CCNB2;CDK1	BioPlanet_2019	up
BioPlanet_2019.62	Rac1 cell motility signaling pathway	2	71	0.0457498576645543	0.223440605074316	0	0	6.11625038544557	18.8659816465356	PDGFRA;STAT3	BioPlanet_2019	up
BioPlanet_2019.63	Immune system signaling by interferons, interleukins, prolactin, and growth hormones	4	280	0.045962028997105	0.223440605074316	0	0	3.09199747952111	9.52316572749668	ISG20;STAT3;IL18;CDK1	BioPlanet_2019	up
BioPlanet_2019.64	Activation of Src by protein tyrosine phosphatase alpha	1	10	0.0469864744639165	0.223440605074316	0	0	23.2690058479532	71.15418818005	CDK1	BioPlanet_2019	up
BioPlanet_2019.65	Cdc25 and Chk1 regulatory pathway in response to DNA damage	1	10	0.0469864744639165	0.223440605074316	0	0	23.2690058479532	71.15418818005	CDK1	BioPlanet_2019	up
BioPlanet_2019.66	Splicing regulation through Sam68	1	10	0.0469864744639165	0.223440605074316	0	0	23.2690058479532	71.15418818005	CDK1	BioPlanet_2019	up
BioPlanet_2019.67	Dermatan sulfate biosynthesis	1	10	0.0469864744639165	0.223440605074316	0	0	23.2690058479532	71.15418818005	VCAN	BioPlanet_2019	up
BioPlanet_2019.68	E2F-enabled inhibition of pre-replication complex formation	1	10	0.0469864744639165	0.223440605074316	0	0	23.2690058479532	71.15418818005	CDK1	BioPlanet_2019	up
BioPlanet_2019.69	RANKL regulation of apoptosis and immune response	2	74	0.0492724093905823	0.223440605074316	0	0	5.86052009456265	17.6424569587992	CD70;CDK1	BioPlanet_2019	up
BioPlanet_2019.70	E2F transcription factor network	2	74	0.0492724093905823	0.223440605074316	0	0	5.86052009456265	17.6424569587992	POLA1;CDK1	BioPlanet_2019	up
BioPlanet_2019.71	Recruitment of NuMA to mitotic centrosomes	1	11	0.0515632165556115	0.223440605074316	0	0	20.9410526315789	62.0891052745582	CDK1	BioPlanet_2019	up
BioPlanet_2019.72	SUMOylation as a mechanism to modulate CtBP-dependent gene responses	1	11	0.0515632165556115	0.223440605074316	0	0	20.9410526315789	62.0891052745582	ZEB1	BioPlanet_2019	up
BioPlanet_2019.73	Sonic Hedgehog (SHH) receptor PTCH1 regulation of cell cycle	1	11	0.0515632165556115	0.223440605074316	0	0	20.9410526315789	62.0891052745582	CDK1	BioPlanet_2019	up
BioPlanet_2019.74	Cystic fibrosis transmembrane conductance regulator (CFTR) and beta 2 adrenergic receptor (b2AR) pathway	1	11	0.0515632165556115	0.223440605074316	0	0	20.9410526315789	62.0891052745582	CFTR	BioPlanet_2019	up
BioPlanet_2019.75	Down syndrome cell adhesion molecule (DSCAM) interactions	1	11	0.0515632165556115	0.223440605074316	0	0	20.9410526315789	62.0891052745582	DSCAML1	BioPlanet_2019	up
BioPlanet_2019.76	Signaling by SCF-KIT	2	78	0.0541164827852108	0.231419169805178	0	0	5.55095184770437	16.1899975664178	STAT3;CDK1	BioPlanet_2019	up
BioPlanet_2019.77	Inhibition of replication initiation of damaged DNA by RB1/E2F1	1	12	0.0561182077718237	0.231902986560546	0	0	19.0363636363636	54.8303422366207	POLA1	BioPlanet_2019	up
BioPlanet_2019.78	Apoptosis modulation and signaling	2	80	0.05659941128668	0.231902986560546	0	0	5.40807419530824	15.5306732780957	BIRC5;TNFRSF11B	BioPlanet_2019	up
BioPlanet_2019.79	APC/C-mediated degradation of cell cycle proteins	2	82	0.0591216266443737	0.231902986560546	0	0	5.27234042553192	14.9110143284046	UBE2C;CDK1	BioPlanet_2019	up
BioPlanet_2019.80	Advanced glycosylation endproduct receptor signaling	1	13	0.0606515503312197	0.231902986560546	0	0	17.4491228070175	48.9030875007602	SAA1	BioPlanet_2019	up
BioPlanet_2019.81	Purine salvage	1	13	0.0606515503312197	0.231902986560546	0	0	17.4491228070175	48.9030875007602	AMPD3	BioPlanet_2019	up
BioPlanet_2019.82	CBL-mediated ligand-induced downregulation of EGF receptors	1	13	0.0606515503312197	0.231902986560546	0	0	17.4491228070175	48.9030875007602	PDGFRA	BioPlanet_2019	up
BioPlanet_2019.83	Interleukin-22 soluble receptor signaling pathway	1	13	0.0606515503312197	0.231902986560546	0	0	17.4491228070175	48.9030875007602	STAT3	BioPlanet_2019	up
BioPlanet_2019.84	Chondroitin sulfate/dermatan sulfate degradation	1	13	0.0606515503312197	0.231902986560546	0	0	17.4491228070175	48.9030875007602	VCAN	BioPlanet_2019	up
BioPlanet_2019.85	NICD trafficking to the nucleus	1	13	0.0606515503312197	0.231902986560546	0	0	17.4491228070175	48.9030875007602	MAML2	BioPlanet_2019	up
BioPlanet_2019.86	Oncostatin M	4	311	0.0628147631055152	0.233882309405442	0	0	2.77538592267384	7.6810613624918	MMP3;STAT3;SAA1;AMPD3	BioPlanet_2019	up
BioPlanet_2019.87	Progesterone-mediated oocyte maturation	2	86	0.0642800829883675	0.233882309405442	0	0	5.02026342451874	13.7781403143116	CCNB2;CDK1	BioPlanet_2019	up
BioPlanet_2019.88	Leading strand biosynthesis	1	14	0.0651633459609098	0.233882309405442	0	0	16.1060728744939	43.9834003197661	POLA1	BioPlanet_2019	up
BioPlanet_2019.89	Mitotic G2-G2/M phases	2	87	0.0655927651616113	0.233882309405442	0	0	4.96095118898623	13.5150691008979	CCNB2;CDK1	BioPlanet_2019	up
BioPlanet_2019.90	Prostate cancer	2	89	0.0682450005457077	0.233882309405442	0	0	4.84641721692345	13.0109393109104	PDGFRA;CREB3L1	BioPlanet_2019	up
BioPlanet_2019.91	Gap junction pathway	2	90	0.0695843256413095	0.233882309405442	0	0	4.79110251450677	12.7693228076843	PDGFRA;CDK1	BioPlanet_2019	up
BioPlanet_2019.92	AKAP95 role in mitosis and chromosome dynamics	1	15	0.069653695963978	0.233882309405442	0	0	14.9548872180451	39.8431023762453	CDK1	BioPlanet_2019	up
BioPlanet_2019.93	Glycosaminoglycan biosynthesis: keratan sulfate	1	15	0.069653695963978	0.233882309405442	0	0	14.9548872180451	39.8431023762453	B3GNT7	BioPlanet_2019	up
BioPlanet_2019.94	Signaling to p38 via RIT and RIN	1	15	0.069653695963978	0.233882309405442	0	0	14.9548872180451	39.8431023762453	CDK1	BioPlanet_2019	up
BioPlanet_2019.95	Lagging strand processive biosynthesis	1	15	0.069653695963978	0.233882309405442	0	0	14.9548872180451	39.8431023762453	POLA1	BioPlanet_2019	up
BioPlanet_2019.96	PRC2 complex long-term gene silencing through modification of histone tails	1	15	0.069653695963978	0.233882309405442	0	0	14.9548872180451	39.8431023762453	EZH2	BioPlanet_2019	up
BioPlanet_2019.97	Protein kinase A (PKA) at the centrosome	1	16	0.0741227011346479	0.233882309405442	0	0	13.9571929824561	36.3170828061569	CDK1	BioPlanet_2019	up
BioPlanet_2019.98	Rb tumor suppressor/checkpoint signaling in response to DNA damage	1	16	0.0741227011346479	0.233882309405442	0	0	13.9571929824561	36.3170828061569	CDK1	BioPlanet_2019	up
BioPlanet_2019.99	B cell survival pathway	1	16	0.0741227011346479	0.233882309405442	0	0	13.9571929824561	36.3170828061569	BIRC5	BioPlanet_2019	up
BioPlanet_2019.100	Interleukin-10 anti-inflammatory signaling pathway	1	16	0.0741227011346479	0.233882309405442	0	0	13.9571929824561	36.3170828061569	STAT3	BioPlanet_2019	up
BioPlanet_2019.101	Interleukin-9 signaling pathway	1	16	0.0741227011346479	0.233882309405442	0	0	13.9571929824561	36.3170828061569	STAT3	BioPlanet_2019	up
BioPlanet_2019.102	N-glycan precursor substrate biosynthesis	1	16	0.0741227011346479	0.233882309405442	0	0	13.9571929824561	36.3170828061569	GFPT2	BioPlanet_2019	up
BioPlanet_2019.103	PI3K subunit p85 role in regulation of actin organization and cell migration	1	16	0.0741227011346479	0.233882309405442	0	0	13.9571929824561	36.3170828061569	PDGFRA	BioPlanet_2019	up
BioPlanet_2019.104	Gastrin-CREB signaling pathway via PKC and MAPK	3	206	0.0768511069202488	0.236438889874076	0	0	3.13062132528206	8.03281556854606	MMP3;CDK1;SAA1	BioPlanet_2019	up
BioPlanet_2019.105	Glycosylphosphatidylinositol (GPI) biosynthesis	1	17	0.0785704618658467	0.236438889874076	0	0	13.0842105263158	33.2830842167513	PIGH	BioPlanet_2019	up
BioPlanet_2019.106	SHC-related events	1	17	0.0785704618658467	0.236438889874076	0	0	13.0842105263158	33.2830842167513	CDK1	BioPlanet_2019	up
BioPlanet_2019.107	SHC1 events in EGFR signaling	1	17	0.0785704618658467	0.236438889874076	0	0	13.0842105263158	33.2830842167513	CDK1	BioPlanet_2019	up
BioPlanet_2019.108	Osteoclast signaling	1	17	0.0785704618658467	0.236438889874076	0	0	13.0842105263158	33.2830842167513	TNFRSF11B	BioPlanet_2019	up
BioPlanet_2019.109	STAT3 pathway	1	19	0.0874026490788467	0.250145111096156	0	0	11.6292397660819	28.3431283945933	STAT3	BioPlanet_2019	up
BioPlanet_2019.110	Signaling by FGFR1 fusion mutants	1	19	0.0874026490788467	0.250145111096156	0	0	11.6292397660819	28.3431283945933	STAT3	BioPlanet_2019	up
BioPlanet_2019.111	Cell cycle progression regulation by PLK3	1	19	0.0874026490788467	0.250145111096156	0	0	11.6292397660819	28.3431283945933	CDK1	BioPlanet_2019	up
BioPlanet_2019.112	Destabilization of mRNA by butyrate response factor 1 (BRF1)	1	19	0.0874026490788467	0.250145111096156	0	0	11.6292397660819	28.3431283945933	TNPO1	BioPlanet_2019	up
BioPlanet_2019.113	FRS2-mediated activation	1	19	0.0874026490788467	0.250145111096156	0	0	11.6292397660819	28.3431283945933	CDK1	BioPlanet_2019	up
BioPlanet_2019.114	MHC class II antigen presentation	2	103	0.0877432081998823	0.250145111096156	0	0	4.17168738150411	10.1511371897848	KIF2C;KIF20A	BioPlanet_2019	up
BioPlanet_2019.115	Interleukin-4 signaling pathway	2	104	0.0891938167279697	0.252069482057306	0	0	4.13057989153108	9.98337847199918	STAT3;BIRC5	BioPlanet_2019	up
BioPlanet_2019.116	Chondroitin sulfate biosynthesis	1	20	0.0917872740073592	0.257162621141308	0	0	11.016620498615	26.3107922330276	VCAN	BioPlanet_2019	up
BioPlanet_2019.117	Inactivation of APC/C via direct inhibition of the APC/C complex	1	21	0.0961510513071088	0.264822810803478	0	0	10.4652631578947	24.5079182180271	UBE2C	BioPlanet_2019	up
BioPlanet_2019.118	Cytosolic sensors of pathogen-associated DNA	1	21	0.0961510513071088	0.264822810803478	0	0	10.4652631578947	24.5079182180271	SAA1	BioPlanet_2019	up
BioPlanet_2019.119	Glycosaminoglycan metabolism	2	110	0.0980444154024719	0.267768361393306	0	0	3.89992119779354	9.05692226480929	VCAN;B3GNT7	BioPlanet_2019	up
BioPlanet_2019.120	TRAF6 mediated NF-kB activation	1	22	0.100494079072936	0.272171464155869	0	0	9.96641604010025	22.8994002764751	SAA1	BioPlanet_2019	up
BioPlanet_2019.121	Progesterone-initiated oocyte maturation	1	23	0.104816454902684	0.272522782746979	0	0	9.51291866028708	21.4568114296548	CDK1	BioPlanet_2019	up
BioPlanet_2019.122	Angiogenesis	1	23	0.104816454902684	0.272522782746979	0	0	9.51291866028708	21.4568114296548	PDGFRA	BioPlanet_2019	up
BioPlanet_2019.123	Interleukin-11 pathway	1	23	0.104816454902684	0.272522782746979	0	0	9.51291866028708	21.4568114296548	BIRC5	BioPlanet_2019	up
BioPlanet_2019.124	Cyclins and cell cycle regulation	1	23	0.104816454902684	0.272522782746979	0	0	9.51291866028708	21.4568114296548	CDK1	BioPlanet_2019	up
BioPlanet_2019.125	Th1/Th2 differentiation pathway	1	23	0.104816454902684	0.272522782746979	0	0	9.51291866028708	21.4568114296548	IL18	BioPlanet_2019	up
BioPlanet_2019.126	Immune system	8	998	0.10646743725911	0.274618389755641	0	0	1.73682277318641	3.89033728212131	ISG20;UBE2C;STAT3;IL18;CDK1;SAA1;KIF2C;KIF20A	BioPlanet_2019	up
BioPlanet_2019.127	Ras-independent pathway in NK cell-mediated cytotoxicity	1	24	0.109118275963612	0.274910385179644	0	0	9.09885583524027	20.1569035542602	IL18	BioPlanet_2019	up
BioPlanet_2019.128	TAK1 activates NF-kappaB by phosphorylation and activation of IKK complex	1	24	0.109118275963612	0.274910385179644	0	0	9.09885583524027	20.1569035542602	SAA1	BioPlanet_2019	up
BioPlanet_2019.129	Endogenous Toll-like receptor signaling	1	24	0.109118275963612	0.274910385179644	0	0	9.09885583524027	20.1569035542602	VCAN	BioPlanet_2019	up
BioPlanet_2019.130	p53 activity regulation	2	118	0.110209870958969	0.275036437796688	0	0	3.62949376375642	8.00437235409038	CCNB2;CDK1	BioPlanet_2019	up
BioPlanet_2019.131	G0 and early G1 pathway	1	25	0.113399638968481	0.275036437796688	0	0	8.71929824561403	18.9804916575847	CDK1	BioPlanet_2019	up
BioPlanet_2019.132	SHC1 events in ERBB2 signaling	1	25	0.113399638968481	0.275036437796688	0	0	8.71929824561403	18.9804916575847	CDK1	BioPlanet_2019	up
BioPlanet_2019.133	Corticotropin releasing hormone pathway	1	25	0.113399638968481	0.275036437796688	0	0	8.71929824561403	18.9804916575847	IL18	BioPlanet_2019	up
BioPlanet_2019.134	TPO signaling pathway	1	25	0.113399638968481	0.275036437796688	0	0	8.71929824561403	18.9804916575847	STAT3	BioPlanet_2019	up
BioPlanet_2019.135	Notch signaling pathway	2	121	0.11487059220468	0.275105813332675	0	0	3.53745753620597	7.6548779435302	MAML2;STAT3	BioPlanet_2019	up
BioPlanet_2019.136	Physiological and pathological hypertrophy  of the heart	1	26	0.117660640163821	0.275105813332675	0	0	8.37010526315789	17.9116128577482	STAT3	BioPlanet_2019	up
BioPlanet_2019.137	Tetrasaccharide linker sequence formation in glycosaminoglycan biosynthesis	1	26	0.117660640163821	0.275105813332675	0	0	8.37010526315789	17.9116128577482	VCAN	BioPlanet_2019	up
BioPlanet_2019.138	ERBB2 role in signal transduction and oncology	1	26	0.117660640163821	0.275105813332675	0	0	8.37010526315789	17.9116128577482	STAT3	BioPlanet_2019	up
BioPlanet_2019.139	Fibroblast growth factor 1	1	26	0.117660640163821	0.275105813332675	0	0	8.37010526315789	17.9116128577482	TNPO1	BioPlanet_2019	up
BioPlanet_2019.140	Cell cycle: G2/M checkpoint	1	27	0.121901375379384	0.282097048882779	0	0	8.04777327935223	16.9368845963935	CDK1	BioPlanet_2019	up
BioPlanet_2019.141	Signaling by FGFR in disease	2	128	0.125936141158427	0.282097048882779	0	0	3.33975008443094	6.919896437666	STAT3;CDK1	BioPlanet_2019	up
BioPlanet_2019.142	Cell cycle: G1/S checkpoint	1	28	0.126121939976367	0.282097048882779	0	0	7.74931773879142	16.0450093579047	CDK1	BioPlanet_2019	up
BioPlanet_2019.143	Extension of telomeres	1	28	0.126121939976367	0.282097048882779	0	0	7.74931773879142	16.0450093579047	POLA1	BioPlanet_2019	up
BioPlanet_2019.144	Cell-cell communication	2	129	0.127537446436162	0.282097048882779	0	0	3.31328530742168	6.82319839275321	CDH24;DSCAML1	BioPlanet_2019	up
BioPlanet_2019.145	Adherens junction actin cytoskeletal organization	1	29	0.130322428905615	0.282097048882779	0	0	7.47218045112782	15.2263884665744	CDH24	BioPlanet_2019	up
BioPlanet_2019.146	Homologous recombination	1	29	0.130322428905615	0.282097048882779	0	0	7.47218045112782	15.2263884665744	EME1	BioPlanet_2019	up
BioPlanet_2019.147	Matrix metalloproteinases	1	29	0.130322428905615	0.282097048882779	0	0	7.47218045112782	15.2263884665744	MMP3	BioPlanet_2019	up
BioPlanet_2019.148	Activation of matrix metalloproteinases	1	30	0.134502936599339	0.282097048882779	0	0	7.21415607985481	14.472818068488	MMP3	BioPlanet_2019	up
BioPlanet_2019.149	Activation of the pre-replicative complex	1	30	0.134502936599339	0.282097048882779	0	0	7.21415607985481	14.472818068488	POLA1	BioPlanet_2019	up
BioPlanet_2019.150	Retinoic acid receptor-mediated signaling	1	30	0.134502936599339	0.282097048882779	0	0	7.21415607985481	14.472818068488	CDK1	BioPlanet_2019	up
BioPlanet_2019.151	Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein	1	30	0.134502936599339	0.282097048882779	0	0	7.21415607985481	14.472818068488	GFPT2	BioPlanet_2019	up
